,discord image,imkg image,score,timestamp,channel
0,https://media.discordapp.net/attachments/1053411211263361175/1080255868370690058/c7co5suf90la1.jpg,https://i.imgflip.com/1k2416.jpg,0.87969154,2023-02-28T22:31:18.163+00:00,auto_memes_2
1,https://media.discordapp.net/attachments/1053411211263361175/1080257823008624681/hlstlt2jb0la1.jpg,https://i.imgflip.com/4h3u5l.jpg,0.73860085,2023-02-28T22:39:03.263+00:00,auto_memes_2
2,https://media.discordapp.net/attachments/1053411211263361175/1080367996310130708/npcyoc34z3la1.jpg,https://i.imgflip.com/386gvt.jpg,0.71534175,2023-03-01T05:56:50.384+00:00,auto_memes_2
3,https://media.discordapp.net/attachments/1053411211263361175/1080381134728339476/uu4agfxz74la1.jpg,https://i.imgflip.com/3lowsd.jpg,0.7445108,2023-03-01T06:49:02.619+00:00,auto_memes_2
4,https://media.discordapp.net/attachments/1053411211263361175/1080406519536959548/6qvaup1kp4la1.jpg,https://i.imgflip.com/3kus4f.jpg,0.738496,2023-03-01T08:29:55.257+00:00,auto_memes_2
5,https://media.discordapp.net/attachments/1053411211263361175/1080431944472469514/jqxg49bk75la1.jpg,https://i.imgflip.com/3h4dth.jpg,0.79813135,2023-03-01T10:10:56.488+00:00,auto_memes_2
6,https://media.discordapp.net/attachments/1053411211263361175/1080480250393272340/9o2uf5zv66la1.jpg,https://i.imgflip.com/48pjy0.jpg,0.7013104,2023-03-01T13:22:54.894+00:00,auto_memes_2
7,https://media.discordapp.net/attachments/1053411211263361175/1080600149539164231/3sa6yhzrj8la1.jpg,https://i.imgflip.com/3d4q7u.jpg,0.7683613,2023-03-01T21:19:19.941+00:00,auto_memes_2
8,https://media.discordapp.net/attachments/1053411211263361175/1080634706854416466/mkfyc5hf89la1.jpg,https://i.imgflip.com/2ydfoc.jpg,0.8291554,2023-03-01T23:36:40.193+00:00,auto_memes_2
9,https://media.discordapp.net/attachments/1053411211263361175/1080690110175133746/qvw84doqt8la1.jpg,https://i.imgflip.com/47rh5t.jpg,0.83551645,2023-03-02T03:16:48.729+00:00,auto_memes_2
10,https://media.discordapp.net/attachments/1053411211263361175/1080692028758818968/wwegqsivcala1.jpg,https://i.imgflip.com/101or6.jpg,0.84935117,2023-03-02T03:24:26.968+00:00,auto_memes_2
11,https://media.discordapp.net/attachments/1053411211263361175/1080699450655244318/opocy5wo09la1.jpg,https://i.imgflip.com/100pin.jpg,0.92493594,2023-03-02T03:53:56.197+00:00,auto_memes_2
12,https://media.discordapp.net/attachments/1053411211263361175/1080703092435202100/5zw496vukala1.jpg,https://i.imgflip.com/25monu.jpg,0.95662206,2023-03-02T04:08:23.066+00:00,auto_memes_2
13,https://media.discordapp.net/attachments/1053411211263361175/1080725136040263721/1ehqunkyzala1.jpg,https://i.imgflip.com/5416ey.jpg,0.80914474,2023-03-02T05:35:58.694+00:00,auto_memes_2
14,https://media.discordapp.net/attachments/1053411211263361175/1080753920290336798/fssftopnkbla1.jpg,https://i.imgflip.com/2gsc8q.jpg,0.89161646,2023-03-02T07:30:22.293+00:00,auto_memes_2
15,https://media.discordapp.net/attachments/1053411211263361175/1080763050824568892/5gbcdafbrbla1.jpg,https://i.imgflip.com/5dcalr.jpg,0.8466759,2023-03-02T08:06:38.13+00:00,auto_memes_2
16,https://media.discordapp.net/attachments/1053411211263361175/1080772065839296563/inmqgdbmfala1.jpg,https://i.imgflip.com/1ng3cx.jpg,0.8119452,2023-03-02T08:42:27.416+00:00,auto_memes_2
17,https://media.discordapp.net/attachments/1053411211263361175/1080795662465126400/n775vmvivala1.jpg,https://i.imgflip.com/100pin.jpg,0.89856654,2023-03-02T10:16:14.729+00:00,auto_memes_2
18,https://media.discordapp.net/attachments/1053411211263361175/1080804726267969657/amyi1mo5kcla1.jpg,https://i.imgflip.com/47a3xm.jpg,0.82998884,2023-03-02T10:52:15.083+00:00,auto_memes_2
19,https://media.discordapp.net/attachments/1053411211263361175/1080851396552827030/in25teuphdla1.jpg,https://i.imgflip.com/2l0vib.jpg,0.79593897,2023-03-02T13:57:42.366+00:00,auto_memes_2
20,https://media.discordapp.net/attachments/1053411211263361175/1080874176992247919/isrsdql9gcla1.png,https://i.imgflip.com/47slwq.jpg,0.81051743,2023-03-02T15:28:13.137+00:00,auto_memes_2
21,https://media.discordapp.net/attachments/1053411211263361175/1080877060215541840/106ewdnthcla1.jpg,https://i.imgflip.com/4qwn57.jpg,0.73775196,2023-03-02T15:39:42.229+00:00,auto_memes_2
22,https://media.discordapp.net/attachments/1053411211263361175/1080891186706915328/4zrcr8gxrcla1.jpg,https://i.imgflip.com/267bdp.jpg,0.8104706,2023-03-02T16:35:48.993+00:00,auto_memes_2
23,https://media.discordapp.net/attachments/1053411211263361175/1080916288215457913/5gwwwvsbqela1.jpg,https://i.imgflip.com/1pn210.jpg,0.72752374,2023-03-02T18:15:33.292+00:00,auto_memes_2
24,https://media.discordapp.net/attachments/1053411211263361175/1080927555273625620/cyfa913uzela1.jpg,https://i.imgflip.com/15u9y5.jpg,0.76233965,2023-03-02T19:00:20.673+00:00,auto_memes_2
25,https://media.discordapp.net/attachments/1053411211263361175/1080991405469601792/n88bb6629gla1.jpg,https://i.imgflip.com/3ayc0l.jpg,0.7586267,2023-03-02T23:14:02.497+00:00,auto_memes_2
26,https://media.discordapp.net/attachments/1053411211263361175/1081018857864560752/x6sj0boasgla1.jpg,https://i.imgflip.com/1017nr.jpg,0.8528871,2023-03-03T01:03:08.551+00:00,auto_memes_2
27,https://media.discordapp.net/attachments/1053411211263361175/1081045959506677840/br0jlchzbhla1.jpg,https://i.imgflip.com/2suviv.jpg,0.7806864,2023-03-03T02:50:48.686+00:00,auto_memes_2
28,https://media.discordapp.net/attachments/1053411211263361175/1081067508196454451/z2wrs9shqhla1.jpg,https://i.imgflip.com/101or6.jpg,0.8010198,2023-03-03T04:16:26.319+00:00,auto_memes_2
29,https://media.discordapp.net/attachments/1053411211263361175/1081080955390930974/37gvjiuyigla1.jpg,https://i.imgflip.com/1gndfw.jpg,0.70773387,2023-03-03T05:09:52.5+00:00,auto_memes_2
30,https://media.discordapp.net/attachments/1053411211263361175/1081142337343856670/5bymo1kcqhla1.jpg,https://i.imgflip.com/5dcalr.jpg,0.80842304,2023-03-03T09:13:47.685+00:00,auto_memes_2
